price,bedrooms,bathrooms,sqft_living,condition,yr_built
470000,3,1.5,1510,4,1956
375000,4,2,1240,3,1908
410000,4,2,1580,3,1953
566000,4,2.25,2170,3,1987
680000,4,2.75,2500,3,2010
332000,1,1,960,3,1908
902000,4,2.5,3030,3,2003
500000,3,1.75,1540,5,1947
445000,3,1.75,1890,3,1976
825000,4,2.5,2810,4,1973
1095000,4,4,3530,5,1958
277000,3,1,1100,4,1957
545000,3,2.5,1940,3,1975
435000,3,2.5,2300,3,2003
638000,3,2.5,2110,3,2005
418000,4,1.5,1220,3,1965
499000,3,1.75,1750,4,1968
150000,3,1.5,1230,4,1949
759950,3,2.5,3100,3,2002
427000,3,2.5,1830,3,1991
632500,5,2.5,2640,3,2003
660000,6,1.75,1840,3,1900
862000,4,2.5,3190,3,1990
524000,2,1,1120,3,1910
470000,3,1.5,1760,3,1958
385000,3,2,1590,3,2000
575000,4,2.5,2120,3,1985
220000,4,2.5,2240,4,1988
460000,2,1,890,4,1919
1712500,3,3.25,2940,4,1978
175000,3,1.5,1220,3,1973
465000,3,2.25,2670,4,1966
552000,3,1,1120,4,1912
565000,4,2.75,3130,4,1981
518000,4,2.5,1740,4,1976
899950,4,3.5,3290,3,2006
373000,3,1,1770,4,1926
385000,4,2.5,2960,3,2006
245000,2,1,1200,3,1943
375000,4,2,2400,3,1913
699850,4,3.5,2690,3,2002
450000,6,2.25,3550,4,1948
455000,2,1.5,1310,3,1970
650000,4,2.75,2610,5,1910
378000,5,2.5,2760,4,1960
220000,3,2,1410,4,1940
285500,4,1.75,1960,4,1967
340000,3,2.5,1212,3,2004
921000,4,1.5,2220,4,1954
375000,4,2.5,2040,4,1973
999000,4,2.75,2800,3,1992
335000,3,1.5,2040,3,1957
1920000,4,2.5,3070,4,1950
385000,2,1,830,4,1928
850000,4,3.5,4140,3,2003
429000,5,2.5,2340,3,2009
523950,3,2.25,1420,3,2006
798800,3,2.75,2670,3,2013
284000,3,2.5,1880,3,2009
852880,4,3.25,3450,3,2014
320000,3,2.25,1200,3,2005
749995,4,3.25,3430,3,2014
468500,3,2.5,1350,3,2007
492500,5,2.5,2570,3,2006
685000,4,3.5,2840,3,2008
542525,4,2.5,2650,3,2014
435000,3,2,1980,3,2007
242000,3,1.75,1280,4,1988
325000,4,2.5,2610,3,1987
837700,5,2.75,3010,3,1994
210000,1,1,930,3,1948
187500,3,1.5,1180,4,1977
560000,5,1,1710,4,1926
272000,3,2,1380,3,1989
235000,3,1.75,1190,4,1968
259000,3,2,1870,3,1986
866059,5,3.5,3130,3,2014
473000,2,1,900,4,1909
405000,3,1.5,1880,3,1968
870000,4,4.25,3010,4,1951
475000,3,2.25,2280,4,1985
499500,3,2.5,2970,3,1998
386000,2,2.5,1620,3,2008
458000,4,1.5,1550,3,1918
550000,3,1.75,2240,5,1976
605500,3,2.5,2830,3,1989
421000,3,2.5,2890,3,2000
536000,4,2.25,1990,3,1991
247200,3,1.75,1370,3,1982
250000,2,1.5,1088,3,1983
204950,4,1.75,1740,3,1978
430000,3,2,1730,3,1978
250000,4,2.5,1800,3,1998
260000,3,1.75,1440,3,1958
547000,4,1,1720,4,1926
379900,5,3.5,2800,3,1995
738500,3,2.5,2300,3,2005
545000,4,2.25,2030,4,1967
342000,2,1,740,3,1948
4668000,5,6.75,9640,3,1983
170000,4,1,1920,4,1966
616000,4,2.5,2490,3,1983
640000,3,2,1380,3,1948
332000,3,2.5,1530,3,1993
1010000,3,3.25,2420,3,2006
380000,4,2.5,2150,3,1991
415000,4,2,1610,5,1967
1008000,4,3.5,2650,3,2001
669000,4,2.75,2700,5,1976
260000,3,1.5,1270,2,1948
854000,4,2.75,3150,3,1986
605000,3,2.25,2010,3,1985
320000,3,1,860,3,1927
229950,3,2,1410,3,1983
255000,3,1.75,1700,3,1987
1170000,4,2.5,2570,3,2000
479000,2,2.25,1230,3,2004
1200000,4,3.5,4170,3,2004
472000,3,2.5,1180,3,2010
198000,3,1.5,1430,3,1980
440000,4,2,1450,4,1962
506000,3,1.75,2180,3,1961
382500,4,2.5,2210,3,1993
269500,2,1.5,1480,4,1978
560000,3,2,2340,5,1971
840000,4,3.5,3860,3,1996
479500,3,2.75,2300,3,2008
402000,3,1.5,1450,3,1968
549000,2,2.5,1380,3,2006
449950,4,2.5,2470,3,1999
493000,4,1.75,2030,4,1975
142500,4,0.75,1440,3,1948
250000,3,1.75,1160,3,1998
729000,3,1,1580,3,1908
465000,2,2.75,1430,3,2006
465000,2,2,1494,3,1943
280000,4,2.25,1930,4,1988
675000,6,1.75,2740,3,1953
667500,3,2,1880,5,1927
809000,3,2.5,2590,3,1988
400000,3,2.25,2140,3,1986
310000,4,2,1870,3,1956
435000,2,1,1230,3,1928
465950,4,2.5,2340,3,2001
1538000,3,2.25,2880,3,1958
253000,3,1.5,880,5,1945
330000,3,2.5,3040,3,2003
554000,4,1,1120,3,1946
350000,3,2,1380,3,2013
294999,4,2.5,1660,3,1994
1185001,3,2.75,2500,5,1905
752000,4,2.5,2940,4,1991
451000,4,2.5,1670,3,2005
725000,4,2.75,2630,3,1994
345000,4,2.75,2250,4,1975
206000,3,1,1320,4,1967
2027000,4,3.75,4100,5,1934
2475000,3,3.25,4340,3,1993
1728000,4,3,3700,4,1976
580000,5,2,2700,4,1962
430000,3,1,980,4,1950
720000,4,2.5,2650,3,1988
824000,7,4.25,3670,3,1964
936000,3,1.75,2960,4,1952
535000,4,2.75,3070,3,2006
286800,3,2.5,1413,3,2011
350000,2,2.5,1260,3,2005
345000,3,2.5,1680,3,2007
435000,3,2.25,1230,3,2009
1555000,3,3.5,4360,3,2008
1325000,4,4,4420,3,2013
461000,3,3.25,2770,3,2006
770000,3,2.25,2910,3,1990
1384000,4,3.25,4290,3,1997
330000,3,2.5,1600,3,2005
322500,4,2.5,1820,3,1994
1600000,6,5,6050,3,2001
475000,3,1.75,1700,3,1977
250275,2,1,790,4,1942
274500,3,2.25,1720,4,1969
284950,3,1,990,5,1960
264950,4,1.75,1770,5,1983
242000,3,2,1260,3,1986
913000,4,2.5,3640,3,1999
555000,3,1.75,2040,5,1958
711000,4,1.75,1980,5,1948
403500,5,2.5,3600,4,1968
975000,4,2.5,4270,3,1991
253779,4,2,2030,3,1947
384400,3,3.25,1689,3,2008
646000,5,2.75,2870,3,1976
415000,3,1.75,1270,3,1952
764000,4,2.5,2790,3,1997
507000,5,3.25,3850,3,2002
545500,3,2.5,1560,4,1936
450000,3,1.75,1180,4,1928
264000,4,1.75,1820,4,1980
650000,5,1.75,1260,3,1926
365000,3,2.5,2640,3,1991
343566,2,1,1100,3,1954
375000,3,2.5,1950,3,1997
295000,3,2,1380,4,1966
325000,3,2.75,2200,4,1977
265000,4,1.5,2050,3,1963
562000,5,3,2795,3,1996
540000,4,2.5,2050,4,1989
4489000,4,3,6430,3,2001
279950,5,1.75,2150,4,1970
540000,3,1.75,1970,5,1963
310000,4,2.5,2660,4,1960
190000,1,1,720,3,1914
440000,4,2.5,2410,3,2000
1400000,3,2,2020,3,1937
230000,2,1,1080,3,1958
455000,3,1.75,1180,3,1981
175000,2,1,660,3,1915
650000,3,1.75,2920,4,1981
3000000,4,4.25,4850,5,1989
192500,3,1,1080,3,1900
239950,3,1.75,1670,3,1978
175000,6,1,1370,3,1931
850000,5,3.5,3450,5,1972
410000,4,2,1970,3,1961
570000,4,2.5,2290,3,1996
469000,5,2.5,2240,3,1966
559000,2,1,1240,4,1938
739888,3,2.5,2420,4,1989
568450,5,3.5,3260,4,1969
240000,2,1,670,3,1942
574950,5,3.25,3160,4,1980
180000,3,2.25,1990,3,1967
1160000,4,3.5,4680,3,2005
300000,3,2.5,1700,3,2000
630000,4,2.5,2807,3,1996
507000,4,1.75,1770,4,1968
287500,4,2.5,2570,4,1979
688000,3,3,3450,3,1983
424000,3,2,1670,3,1972
400000,3,1.75,1050,4,1928
620000,4,2.5,1910,3,1987
300000,3,1,910,4,1971
615000,5,2.25,2480,3,1978
206000,2,1.5,1820,3,1921
515500,4,2.5,2920,3,2003
554000,5,2.25,1870,4,1961
825000,4,3.5,3810,3,1938
855000,4,2.25,2190,3,1918
315000,3,2.5,1730,3,1993
299000,5,2.5,2220,4,1968
650000,3,1.5,1320,3,1951
465000,3,1.75,1510,3,1925
535000,3,2,2120,3,2003
564000,2,2,1690,3,2004
515000,3,3.5,1360,3,2007
580000,4,2.5,3250,3,2008
309000,3,2.25,1490,3,2010
536751,3,1.75,1930,3,2013
415000,4,2.5,2020,3,2010
267000,3,2.25,1584,3,2012
820000,4,2.5,3170,3,2008
1399950,4,2.75,3870,3,2005
485000,2,2.5,1430,3,2008
482000,3,3.25,1380,3,2008
535000,4,2.5,2610,3,2008
690000,3,3.25,1540,3,2013
576000,3,2.5,1940,4,1948
378750,3,2.5,2160,3,1909
269900,4,1.75,1530,4,1968
210000,3,2,1440,3,1983
429900,4,2.5,2640,3,1987
1525000,4,3.25,3620,4,1927
360000,4,2.5,2850,3,2004
405000,2,1,1260,4,1947
450000,3,1.75,1610,3,1955
703000,3,2,1360,3,1945
661000,4,2.5,2496,3,1998
580000,4,2.25,2160,3,1969
464000,3,1,1320,3,1900
945000,2,2.5,2540,3,2004
659500,4,3,2620,4,1956
200000,3,1.5,1140,3,1960
280000,3,2,1790,4,1990
1325000,4,2.5,2440,4,1902
346150,3,2,2140,4,1966
197500,3,1,1330,5,1905
799000,4,2.5,2590,3,2001
1309500,4,4.5,4750,3,2005
350000,2,1,1620,5,1921
720000,4,2.5,2440,3,1987
519000,3,2.75,2020,5,1954
590300,3,1.5,1470,4,1907
2200000,5,4.75,5990,3,2002
410000,6,2.75,2520,4,1962
437000,2,1.75,1440,3,2005
221000,3,2.25,1640,3,1984
380000,4,2.25,2150,3,1963
506000,2,1,1570,4,1952
395000,4,1,1980,4,1968
285000,3,1,1210,3,1901
311000,3,1.75,1900,5,1903
520000,3,1.75,1940,3,1991
435000,3,1.75,1310,4,1948
120000,2,1,990,2,1945
1440000,3,3.5,3870,3,2002
186000,3,2,1340,3,1912
756000,4,2.25,2160,5,1947
248000,4,2,2080,3,1950
287000,3,2,1300,5,1933
510000,4,2.5,2610,3,1998
249000,3,1,1050,4,1959
340000,3,2.5,2480,3,2004
399888,4,2.25,1820,4,1930
440000,3,1.75,1170,4,1968
899000,4,2.25,2370,3,1959
540500,5,3.75,3090,3,2014
385000,3,1.75,2310,4,1978
558000,4,2.25,2060,4,1962
600000,3,2,2540,3,2007
450000,4,2.5,2400,3,2003
232500,3,1,1320,3,1961
436000,2,1,790,3,1949
240000,4,2,1790,4,1960
489950,3,2.25,1820,3,1983
680000,6,2,1670,5,1911
1068000,5,3.5,3990,3,2001
352450,3,2,1430,5,1945
335000,4,2,2030,4,1969
549000,4,1.75,1290,4,1906
1240000,4,3.5,3820,3,1990
618250,4,3.25,2520,4,1931
1815000,5,3,3880,3,1972
850000,2,1.75,1590,3,1927
930000,5,2,3530,3,1925
505000,3,2.5,1610,3,1996
925000,4,2.5,3280,3,1994
275000,3,1.75,1860,4,1971
499000,3,1.75,1840,4,1910
507000,3,2.5,2120,3,2003
619850,4,2.5,2270,5,1972
500000,3,2.5,2840,3,1994
310000,4,1.5,1220,3,1980
646000,4,2.5,2310,3,2008
265000,3,1.75,1840,3,1966
475000,3,2.5,950,3,2003
600000,4,2.25,3070,4,1970
470000,3,2,1730,3,1997
319950,2,1,920,3,1939
712000,3,2.75,3200,3,2004
775000,4,2.75,3010,3,1996
390000,3,2.25,1600,3,1979
585000,4,2.5,2840,3,2001
1027000,3,2.5,2430,3,1989
232603,3,1.75,1750,4,1976
543000,3,2.25,1240,3,2008
607500,3,3.25,1530,3,2006
750000,3,3.5,3390,3,2012
728050,3,2.5,2320,3,2008
734990,4,2.5,2650,3,2012
330000,3,2.5,2238,3,2011
605000,4,2.5,2620,3,1996
441000,3,2.75,1910,3,1979
650000,4,2.5,3040,3,2003
1950000,7,3.5,4640,3,1965
395000,3,1,1500,3,1925
245000,1,0.75,380,3,1963
905000,4,3.5,2970,3,1997
660000,4,3.25,3030,5,1988
378000,4,2.5,1890,3,1978
600000,2,1,1040,4,1919
632500,4,2.5,2090,3,1986
210000,2,2,1680,4,1910
754800,2,2.5,2770,3,2006
175000,2,1,1020,4,1948
455000,3,2.25,1470,4,1985
450000,3,2,1430,3,1947
790000,4,1.75,2050,3,1974
480000,4,1,2080,3,1941
850000,3,2.25,2870,3,1995
725000,4,3.25,3940,3,2000
380000,3,1.5,1520,3,1949
979000,3,1.5,1700,4,1954
359950,3,2.25,1940,4,1981
665900,4,2.25,2870,4,1926
812000,3,3.25,3240,3,2001
203000,3,1,1150,4,1953
456000,3,1.5,1440,4,1975
547000,5,2.5,2200,5,1916
280000,3,2,1470,3,1987
640000,2,1.75,1760,4,1930
477000,3,1.75,1780,3,1976
455000,4,2.25,2450,4,1954
587206,3,3.5,1890,3,1999
425000,3,2.5,2540,3,1999
511500,4,1,1360,3,1917
218000,2,2,1310,3,2004
332000,3,2,1510,3,1942
291000,3,1.5,1860,4,1967
279000,4,2,2200,3,1979
950000,4,2.5,3360,3,1988
970500,3,2.75,2470,3,1960
412000,2,1,1260,3,1925
400000,3,1,1430,4,1950
200000,3,2.25,1230,5,1913
397000,4,2.5,2320,3,1997
715000,4,2.5,3290,3,2003
371000,4,2.5,2550,3,2005
458000,3,2.5,1870,3,2003
436500,5,3,3110,3,1977
329950,3,2.5,1820,3,1983
950000,3,3.25,3050,4,1962
282000,4,2,1890,3,1997
250000,1,1,800,2,1931
1135000,6,4.25,6900,4,2002
400000,4,1.75,2670,3,1972
681500,5,2.75,3260,3,1964
200000,2,1,860,5,1949
1300000,5,4,3366,3,1937
1462497,5,3.25,3840,3,2008
995000,4,4.5,3850,3,1998
355000,4,2.5,2040,3,1996
425000,3,2.25,1790,3,1967
869000,4,3,3740,3,1988
915000,3,3.25,2660,3,2003
2110000,3,2.25,3230,4,1973
925000,4,2,3140,4,1959
2400000,6,4.5,5480,4,1999
390000,3,1,1160,3,1910
330000,3,2.25,1860,3,1995
482500,4,3,1630,5,1990
525000,3,2.25,1750,3,2001
237000,3,1,1300,4,1960
205000,3,1,960,5,1960
623000,3,2.5,1850,5,1989
565000,4,2.75,3260,3,2013
400000,4,2.25,2420,4,1973
405000,3,1,1460,3,2002
337000,4,3,2240,3,1992
355000,2,1,1240,3,1943
885000,3,2.25,2060,4,1975
420000,5,2.75,2280,3,1959
448000,4,2.5,2510,3,2006
800000,4,2.75,3150,3,2004
830000,5,2.25,2780,4,1978
725000,6,1.75,2380,3,1917
780000,3,2.25,2140,3,1905
325000,2,1,840,3,1948
488800,4,2.25,2170,4,1976
1320000,4,3.5,4410,3,1989
489000,4,2,2120,4,1940
1240000,7,5.5,6630,3,2004
595000,3,2.75,3290,4,1993
359900,5,2.25,2290,3,1973
1080000,3,3,4910,4,1989
925000,4,2.75,3730,3,2012
625000,3,2.5,2440,3,2014
339990,3,2.5,2570,3,2014
775950,4,2.5,2970,3,2014
420000,5,3,2630,3,2013
654000,3,3.25,1530,3,2005
725000,3,3.5,3690,3,2001
375000,2,1,1230,4,1948
1100000,3,2.5,2200,3,1952
639500,4,2.25,2330,3,1986
849000,4,2,2160,4,1928
418000,4,1.5,1550,3,1956
442900,4,1.75,1780,4,1943
750000,3,1.75,2610,3,1934
930000,3,2.5,3290,3,2000
565000,2,1.75,1330,4,1914
874150,4,3.5,3530,3,1987
545000,4,2.5,2090,3,1990
500000,4,2.5,2040,3,1963
687000,4,2.5,2370,5,1966
810000,4,2.5,2810,3,1989
439500,3,2.5,2050,4,1977
802000,3,1.75,2870,4,1907
732600,4,2.5,2130,4,1963
374000,4,2.5,2580,3,2004
330000,4,2.5,2380,3,1999
365000,4,2,1940,1,1962
290900,2,2,1610,3,1930
577000,3,2.5,2060,3,1976
280000,2,1,1010,4,1925
675000,4,2.5,2810,3,1982
800000,3,2.25,2380,4,1972
299995,2,1,1060,4,1951
440000,3,1.75,1560,3,1983
249500,2,1.75,1500,4,1963
690000,2,1,970,4,1907
235000,3,1,1170,4,1968
320000,3,2.5,2280,3,1998
350000,7,3,2800,3,1963
334000,4,1.5,1150,3,1970
235000,6,3,2180,3,1980
442000,4,2.5,2520,3,1990
264000,3,1.75,1760,4,1966
275000,2,1,1180,4,1949
430000,2,1.5,950,4,1949
550000,3,2.5,1900,3,1988
775000,4,2.5,2300,3,1999
603500,6,2.75,2660,5,1962
230000,3,1,1530,4,1919
449000,4,2.5,1850,3,1930
2075000,4,3.5,4230,3,1997
420000,3,2,1200,3,1937
735000,4,2.25,2270,5,1954
200000,3,1.5,1090,4,1968
286000,3,2.75,1100,3,2008
579000,3,2.5,1640,3,2009
345100,3,3.75,1950,3,1959
350000,3,1.75,1660,3,1957
291500,3,1,880,5,1946
649950,3,2.5,1500,3,2014
458500,3,2,1890,3,2012
500000,3,1,1150,3,1911
362300,3,2.5,2430,3,1997
324000,4,1.75,2110,3,1975
495000,3,2,2950,4,1918
233500,3,2.25,1650,3,1985
479000,3,2.25,2110,4,1978
322200,4,2.25,2010,4,1975
835000,4,2.5,3030,3,1998
347000,3,1,1270,3,1955
725000,3,1.75,1610,5,1962
345000,3,1,1140,4,1904
345950,3,2.5,2110,3,1989
550000,3,1.75,1840,4,1964
399950,3,1.75,1560,4,1940
269500,3,1.75,1840,4,1976
494000,4,2.5,1830,4,1973
453000,4,1.75,2120,4,1956
442500,3,1.75,1600,3,1977
235000,4,1.75,1450,3,1962
389800,3,1.75,1880,3,1959
346000,3,1.75,1270,3,1950
360000,4,1.5,1720,3,1953
650000,4,2.5,2400,3,1990
290000,3,1,1150,4,1932
234000,2,1,870,3,1940
260000,4,2.5,2000,3,1989
349900,3,2,2420,5,1949
275000,3,1,1080,4,1952
725000,4,2.5,3420,3,1988
375000,4,2.5,1870,3,1990
806000,4,2.5,2500,3,1997
470000,3,2.5,2150,3,1992
490000,3,2.25,1470,3,1984
615000,5,2,2130,5,1926
249000,3,1,1000,3,1968
396500,3,1.75,2390,3,1955
405000,2,1,860,4,1901
560000,3,2.5,1960,4,1989
459950,4,2.5,2000,3,2003
265000,3,1,1620,3,1928
502000,6,2.5,2890,3,1977
430000,3,1.75,1300,3,1981
525000,2,1,1080,3,1924
415000,4,2.5,2170,3,1955
600000,3,2.5,2260,3,1987
225000,3,1.75,1580,4,1967
300000,4,2.5,2620,3,2008
491234,4,2.5,1540,3,2014
1580000,4,2.5,4570,5,1948
905000,4,3.25,3440,3,2006
199950,5,2.5,1740,4,1959
450000,4,1.75,2160,4,1942
899000,3,1,1480,4,1949
649000,2,1.75,2260,3,2005
780000,4,3.5,3910,4,1987
400000,4,1.75,1700,3,1965
831500,5,2.5,4470,3,1984
471001,3,1.75,1800,5,1905
385000,3,3.25,1630,3,2007
326000,3,1,1030,3,1969
335000,1,1,720,3,1907
320000,4,1.5,1890,4,1974
300000,4,2.5,1840,3,2004
269950,4,2.5,2540,5,1977
1220000,4,3.75,3520,5,1913
590000,4,2.5,3220,4,1966
750000,3,2,1820,4,1941
239950,3,1.75,1230,4,1984
215000,3,2,1340,3,1931
165000,3,1,1200,3,1943
261350,3,1.75,1390,4,1962
569000,4,2,1730,5,1924
425000,3,2.25,1580,3,1992
800000,4,3,3520,3,1954
715000,4,2.5,2650,4,1960
337000,3,1.75,1310,3,1993
560000,4,2.5,2300,3,1990
449500,3,2.25,1780,3,1972
660000,3,3.25,1980,3,1987
685000,2,1.5,1300,3,1943
905000,5,3.5,3500,3,1996
403500,3,1,1830,3,1960
405000,3,2.25,1520,3,2004
385000,4,2.75,2700,3,1984
1700000,3,2.75,2810,4,1974
285000,3,2.5,1660,3,2003
249900,3,2,1310,4,1990
633634,4,3.5,2960,3,2014
329900,3,2.5,2242,3,2011
310000,3,2.5,2540,3,2006
345000,3,1.5,1420,3,2008
160797,3,1.5,1270,3,2012
562500,3,2.25,1300,3,2006
664950,5,3,3190,3,2013
515000,5,3.25,2910,3,2013
497000,3,2.25,1630,3,2005
312891,5,3,2300,3,2013
670000,3,2.5,3310,3,2008
362500,2,1.5,940,3,2009
402101,2,0.75,1020,3,2009
438000,3,1.75,1520,3,1948
687500,4,1.75,2330,4,1929
160000,3,1.5,1010,4,1962
415000,3,1.75,1070,3,1977
405000,3,2.5,3170,3,1995
880000,4,2.5,3030,3,2005
585000,3,2.5,2270,3,1998
640000,4,2.5,2341,3,1997
819000,3,3.5,2130,5,1908
520000,3,1.75,2300,3,1984
367500,3,1,1660,4,1978
762500,4,2.75,2610,4,1978
300000,3,1,2150,3,1954
625000,3,2.5,2410,4,1976
530000,2,1.5,1580,3,1941
379000,3,2.5,1740,3,1992
615000,2,1,1270,3,1949
660000,2,2.25,2550,5,1902
380000,3,2.25,1860,4,1963
314900,4,1.75,2700,3,1958
324950,3,1.5,1460,3,1955
225000,3,1.75,1330,3,1968
535000,3,2.5,2070,3,1999
348500,3,1.5,1360,4,1966
725000,4,2.5,2650,3,1986
925000,4,3,3580,3,1985
549000,2,1,2034,5,1947
400000,3,2,1230,3,1984
620000,4,2.5,2450,3,1994
665000,6,2.75,2840,5,1961
1215000,4,3.75,3820,3,1994
1157400,3,2.5,2740,3,1913
349950,4,2.5,2090,3,1989
2466350,5,4.75,6390,3,1940
339000,4,2,2470,3,1948
615000,3,1.75,1720,4,1924
751000,4,3.25,3090,3,2004
941000,4,1.75,2320,5,1926
600000,4,1.75,1740,5,1968
455000,4,2.5,2950,3,2005
1295648,0,0,4810,3,1990
485000,3,2.5,1500,5,1920
358000,3,1.5,1810,5,1969
339000,3,1,1100,4,1942
258000,3,1,1490,3,1969
455000,2,1.5,1200,3,2013
437000,4,2.5,1890,3,1980
689000,3,1.75,2200,5,1978
319000,4,2.5,2510,3,1978
510000,3,2.25,1420,3,2006
440000,3,1.75,2000,4,1957
1010000,2,2,1460,5,1900
875000,4,2.5,3220,3,1996
304000,4,2,1310,4,1953
139000,2,1,690,4,1942
464500,3,1.75,1150,5,1959
336500,3,1,1480,3,1963
230000,4,1.75,1850,4,1944
425000,3,2.5,1930,3,1990
300000,2,1,750,4,1941
457500,3,2.25,1430,3,1996
366000,3,1.75,1840,4,1977
502000,3,2,1300,3,1955
194000,3,1,1050,3,1983
305000,4,2.25,2210,4,1968
1250000,4,2.5,3220,5,1973
575000,4,2.5,4620,4,1991
343500,4,1.75,1760,4,1950
325000,3,1,850,3,1948
600000,4,3.25,4690,3,1995
850000,4,3.5,3920,3,1996
420000,3,2.5,2140,3,2005
257500,2,2,1180,3,1940
317000,5,2.5,2360,4,1962
970000,3,2.25,3060,4,1930
252000,3,2.25,1670,4,1977
683500,3,1.5,1820,3,1946
289000,3,2.5,1970,3,1988
355000,2,2.25,930,3,2007
675000,3,3.5,2300,3,2004
396500,3,2.5,2590,4,1976
362500,4,1.75,1450,3,1960
395000,4,1.75,1540,5,1943
599000,5,2.75,2730,3,1968
218000,3,1,880,4,1945
589950,4,2.5,3190,3,2006
218000,3,1.5,1330,4,1968
360000,3,1.75,1500,3,1957
350000,2,1,740,4,1922
350000,4,3,2560,3,2004
845000,3,2,2540,5,1930
839000,3,2.5,3200,3,2000
850000,4,3,3330,3,1958
329950,2,1,900,4,1956
425000,4,1.5,1600,3,1946
210000,2,1,970,3,1956
631500,2,1,1130,4,1927
295000,2,1,650,3,1950
575000,3,2.25,2400,4,1926
415000,3,2.5,2280,3,2011
859000,4,2.25,3550,3,2010
639888,4,2.5,2050,3,2012
329445,2,1.5,830,3,2005
745641,4,2.5,2440,3,2013
395000,3,2.5,1600,3,2007
790000,4,3.5,3190,3,2010
890000,4,1,2550,3,1905
400000,3,2.5,2180,4,1962
365500,3,2,1410,4,1983
245000,3,2,1410,3,1985
390000,4,2.5,2340,3,1993
196500,3,1,1320,3,1966
1200000,4,1.75,3990,3,2006
276900,3,1,1270,4,1958
995000,3,4.5,4380,3,1968
2300000,4,3.25,4250,3,2004
505000,3,2.5,1860,4,1987
1229000,4,3.5,3770,3,1989
352000,4,1,1530,3,1925
597326,4,4,3570,3,2013
800000,2,1,1740,3,1955
270000,3,2.5,1670,4,1990
235000,4,2,1570,4,1984
409900,2,2.5,1590,3,1997
739900,5,2.5,2980,3,2006
608000,4,2.5,2690,3,2001
381500,2,1,900,5,1924
562100,2,0.75,1440,3,1914
740000,4,2.5,3000,3,1995
308000,3,1,1640,3,1942
905000,5,3.5,3100,3,1970
762000,4,3.5,4000,3,2007
356000,4,2,2020,3,1949
750000,3,1.5,1840,5,1915
418800,4,2.25,2100,4,1973
276000,4,2.25,2460,4,1959
725000,3,2.5,2610,3,1996
285000,3,2,1460,3,1995
205000,3,1,1050,3,1958
583000,3,2.5,1790,3,1989
657000,4,2.5,2180,4,1926
386000,4,2.25,2050,3,1965
589950,5,3,2790,5,1973
575000,3,2.25,1700,3,1924
574000,3,2.5,2380,3,2002
690500,5,2,2000,4,1908
565000,2,1.75,1670,3,2005
500000,3,1.5,1190,3,1940
330000,6,2.25,3040,3,1951
286000,2,1,780,4,1930
450000,3,1.5,2330,3,1954
870000,4,2.75,2840,5,1912
725000,4,2.5,2490,4,2000
275000,2,1,770,4,1927
645000,3,2.75,1850,4,1953
152000,3,1,1090,4,1969
315000,4,2,1780,5,1918
190000,1,0.75,930,3,1941
700000,4,2.5,2770,3,2004
233000,3,1,1250,3,1955
249000,4,2.25,1830,3,1990
310000,2,1,870,3,1950
265950,3,1.5,1150,4,1951
860000,5,3.25,4500,4,1968
200000,3,1,1150,4,1938
402000,4,2.25,2000,5,1926
305000,6,2,1900,2,1964
505000,3,1.75,1640,3,1975
1355000,3,1.5,2680,5,1913
482000,3,2.5,2420,3,1998
299950,3,1.75,1790,3,1978
770000,4,2.5,3920,3,1997
245700,3,2.25,1640,3,1968
283000,3,1,890,4,1954
650000,4,2.75,1910,4,1940
530000,5,2.25,2140,3,1962
440000,3,1.75,2030,4,1953
1005000,4,4.5,4225,4,1985
599990,3,2.25,2680,3,1978
544000,4,2.5,2030,3,1994
1700000,5,3.5,5850,4,1978
270000,2,1,2060,3,1962
435000,2,1,1060,4,1943
349000,3,1,1010,4,1947
1140000,4,2.25,3310,5,1924
320000,4,2.5,2000,3,1997
804100,4,2.5,3070,3,2005
594000,3,2.25,1270,3,2014
531500,4,2.75,3110,4,1958
1150000,3,2,2110,5,1979
374500,3,2.25,1400,3,1984
450000,4,2.75,2310,3,1952
744500,5,2.5,2700,4,1967
913888,5,2.25,2370,4,1981
760000,4,2.5,2760,5,1942
346500,2,1.75,1610,3,1941
280000,3,1.75,1230,3,1966
557500,3,1.75,1900,4,1959
260000,3,1.5,1580,3,1954
1330000,3,1.5,1940,3,1900
640000,3,1.75,1620,5,1947
280000,7,2.5,1940,3,1994
205000,3,1,1230,3,1965
957000,5,3.25,3160,3,2005
625000,5,2.5,2700,4,1955
680000,4,1.5,1880,5,1954
150000,2,1,890,3,1942
255950,3,2.5,1720,3,1992
246500,3,2.5,1620,3,1989
450000,2,1,1380,4,1931
595888,3,1.75,1870,5,1958
454000,3,1,1970,4,1970
299900,3,1,1110,3,1979
200000,3,2,1190,3,1995
346500,3,1,1150,4,1932
585000,4,2.75,2890,3,1973
383000,3,1.75,1500,3,1977
519000,4,2.5,1950,4,1910
410000,3,1.5,1250,5,1968
578000,4,2.5,2070,3,1996
1280000,4,3.5,4660,3,2003
395000,2,2.25,1350,3,2007
364000,3,2.5,1800,3,2011
240000,3,2.25,1481,3,2012
328423,3,2.5,1730,3,2014
594000,4,2.75,2720,3,2005
425000,3,2.5,2320,3,2009
309620,3,2.5,1860,3,2012
260000,5,2.5,2025,3,2007
563500,3,2.5,1400,3,2007
975000,5,3,2620,3,2009
937000,3,1.75,2450,3,1915
518500,3,3.5,1590,3,2010
563500,4,1.75,2085,3,1964
